deal_ID,deal_type,framework,reciprocal_deal,collateral,ISO_source,source_country,ISO_recipient,recipient_country,start_date,end_date,existence_previous_deal,deal_action,previous_deal,currency_of_deal,source_currency,source_currency_deal,deal_currency_amount,USD_amount,unlimited,initiative,note
1381,reciprocal,0,1382,swap,KOR,South Korea,AUS,Australia,06/02/2023,06/02/2026,1,renew,1015,KRW,KRW,0,9600,NA,0,,no
1382,reciprocal,0,1381,swap,AUS,Australia,KOR,South Korea,06/02/2023,06/02/2026,1,renew,1016,AUD,AUD,0,12,NA,0,,no
1383,reciprocal,0,1384,swap,JPN,Japan,IND,India,28/02/2022,28/02/2025,1,renew,999,USD,JPY,0,75,75,0,,yes
1384,reciprocal,0,1383,swap,IND,India,JPN,Japan,28/02/2022,28/02/2025,1,renew,1000,USD,INR,0,75,75,0,,yes
1385,unidirectional,0,,swap,USA,USA,NZL,New Zealand,03/02/2009,30/10/2009,1,renew,310,USD,USD,0,15,15,0,,no
1386,unidirectional,0,,swap,USA,USA,KOR,South Korea,03/02/2009,30/10/2009,1,renew,311,USD,USD,0,30,30,0,,no
1387,unidirectional,0,,swap,USA,USA,BRA,Brazil,03/02/2009,30/10/2009,1,renew,312,USD,USD,0,30,30,0,,no
1388,unidirectional,0,,swap,USA,USA,MEX,Mexico,03/02/2009,30/10/2009,1,renew,313,USD,USD,0,30,30,0,,no
1389,unidirectional,0,,swap,USA,USA,SGP,Singapore,03/02/2009,30/10/2009,1,renew,314,USD,USD,0,30,30,0,,no
1390,unidirectional,0,,swap,USA,USA,NZL,New Zealand,25/06/2009,01/02/2010,1,renew,1385,USD,USD,0,15,15,0,,no
1391,unidirectional,0,,swap,USA,USA,KOR,South Korea,25/06/2009,01/02/2010,1,renew,1386,USD,USD,0,30,30,0,,no
1392,unidirectional,0,,swap,USA,USA,BRA,Brazil,25/06/2009,01/02/2010,1,renew,1387,USD,USD,0,30,30,0,,no
1393,unidirectional,0,,swap,USA,USA,MEX,Mexico,25/06/2009,01/02/2010,1,renew,1388,USD,USD,0,30,30,0,,no
1394,unidirectional,0,,swap,USA,USA,SGP,Singapore,25/06/2009,01/02/2010,1,renew,1389,USD,USD,0,30,30,0,,no
1395,reciprocal,0,1396,swap,CAN,Canada,CHN,China,08/11/2017,08/11/2020,1,renew,894,CAD,CAD,0,30,NA,0,,no
1396,reciprocal,0,1395,swap,CHN,China,CAN,Canada,08/11/2017,08/11/2020,1,renew,895,CNY,CNY,0,200,NA,0,,no
1397,reciprocal,0,1311,swap,CHN,China,CHL,Chile,30/07/2020,25/05/2021,1,renew,1074,CNY,CNY,0,50,NA,0,,yes
1398,reciprocal,0,1399,swap,CHL,Chile,CHN,China,20/08/2021,20/08/2026,1,renew,1311,CLP,CLP,0,6000,NA,0,,no
1399,reciprocal,0,1398,swap,CHN,China,CHL,Chile,20/08/2021,20/08/2026,1,renew,1397,CNY,CNY,0,50,NA,0,,no
1400,unidirectional,0,,swap,EA,EA,HRV,Croatia,28/08/2020,30/06/2021,1,renew,1058,EUR,EUR,0,2,NA,0,,no
1401,unidirectional,0,,swap,EA,EA,HRV,Croatia,04/02/2021,31/03/2022,1,renew,1400,EUR,EUR,0,2,NA,0,,no
1402,reciprocal,0,1403,swap,EGY,Egypt,ARE,United Arab Emirates,28/09/2023,28/09/2026,0,NA,,EGP,EGP,0,42,NA,0,,yes
1403,reciprocal,0,1402,swap,ARE,United Arab Emirates,EGY,Egypt,28/09/2023,28/09/2026,0,NA,,AED,AED,0,5,NA,0,,yes
1404,reciprocal,0,1405,swap,CHN,China,ARE,United Arab Emirates,28/11/2023,28/11/2028,1,reactivate,,CNY,CNY,0,35,NA,0,,no
1405,reciprocal,0,1404,swap,ARE,United Arab Emirates,CHN,China,28/11/2023,28/11/2028,1,reactivate,,AED,AED,0,18,NA,0,,no
1406,reciprocal,0,1407,swap,KOR,South Korea,ARE,United Arab Emirates,13/04/2022,13/04/2027,1,renew,1001,KRW,KRW,0,6100,NA,0,,no
1407,reciprocal,0,1406,swap,ARE,United Arab Emirates,KOR,South Korea,13/04/2022,13/04/2027,1,renew,1002,AED,AED,0,20,NA,0,,no
1408,unidirectional,0,,swap,CHN,China,HUN,Hungary,17/09/2020,10/12/2021,1,supplement,,CNY,CNY,0,40,NA,0,,no
1409,unidirectional,0,,repo,EA,EA,SMR,San Marino,28/03/2022,15/01/2023,1,renew,1072,EUR,EUR,0,0.1,0.1,0,EUREP,no
1410,unidirectional,0,,repo,EA,EA,MKD,North Macedonia,28/03/2022,15/01/2023,1,renew,1078,EUR,EUR,0,0.4,NA,0,EUREP,no
1411,unidirectional,0,,repo,EA,EA,ROU,Romania,27/04/2022,15/01/2023,1,renew,1069,EUR,EUR,0,4.5,NA,0,EUREP,no
1412,unidirectional,0,,repo,EA,EA,AND,Andorra,22/07/2022,15/01/2023,0,NA,,EUR,EUR,0,0.035,NA,0,EUREP,no
1413,unidirectional,0,,repo,EA,EA,ROU,Romania,15/12/2022,15/01/2024,1,renew,1413,EUR,EUR,0,4.5,NA,0,EUREP,no
1414,unidirectional,0,,repo,EA,EA,ALB,Albania,15/12/2022,15/01/2024,1,renew,1303,EUR,EUR,0,0.4,NA,0,EUREP,no
1415,unidirectional,0,,repo,EA,EA,AND,Andorra,15/12/2022,15/01/2024,1,renew,1412,EUR,EUR,0,0.035,NA,0,EUREP,no
1416,unidirectional,0,,repo,EA,EA,HUN,Hungary,15/12/2022,15/01/2024,1,renew,1304,EUR,EUR,0,4,NA,0,EUREP,no
1417,unidirectional,0,,repo,EA,EA,SMR,San Marino,15/12/2022,15/01/2024,1,renew,1409,EUR,EUR,0,0.1,0.1,0,EUREP,no
1418,unidirectional,0,,swap,JPN,Japan,IDN,Indonesia,14/10/2021,14/10/2024,1,renew,972,USD/JPY,JPY,0,22.76,22.76,0,CMI_BSA,yes
1419,reciprocal,0,1420,swap,IDN,Indonesia,MYS,Malaysia,27/09/2022,27/09/2025,1,renew,1007,IDR,IDR,0,28000,NA,0,,no
1420,reciprocal,0,1419,swap,MYS,Malaysia,IDN,Indonesia,27/09/2022,27/09/2025,1,renew,1008,MYR,MYR,0,8,NA,0,,no
1421,reciprocal,0,1423,swap,IDN,Indonesia,SGP,Singapore,05/11/2019,05/11/2020,1,renew,985,IDR,IDR,0,100000,NA,0,,no
1422,reciprocal,0,1424,repo,IDN,Indonesia,SGP,Singapore,05/11/2019,05/11/2020,1,supplement,986,USD,IDR,0,3,3,0,,no
1423,reciprocal,0,1421,swap,SGP,Singapore,IDN,Indonesia,05/11/2019,05/11/2020,1,renew,987,SGD,SGD,0,9.5,NA,0,,no
1424,reciprocal,0,1422,repo,SGP,Singapore,IDN,Indonesia,05/11/2019,05/11/2020,1,supplement,988,USD,SGD,0,3,3,0,,no
1425,reciprocal,0,1427,swap,IDN,Indonesia,SGP,Singapore,05/11/2020,05/11/2021,1,renew,1421,IDR,IDR,0,100000,NA,0,,no
1426,reciprocal,0,1428,repo,IDN,Indonesia,SGP,Singapore,05/11/2020,05/11/2021,1,supplement,1422,USD,IDR,0,3,3,0,,no
1427,reciprocal,0,1425,swap,SGP,Singapore,IDN,Indonesia,05/11/2020,05/11/2021,1,renew,1423,SGD,SGD,0,9.5,NA,0,,no
1428,reciprocal,0,1426,repo,SGP,Singapore,IDN,Indonesia,05/11/2020,05/11/2021,1,supplement,1424,USD,SGD,0,3,3,0,,no
1429,reciprocal,0,1431,swap,IDN,Indonesia,SGP,Singapore,05/11/2021,04/11/2022,1,renew,1425,IDR,IDR,0,100000,NA,0,,no
1430,reciprocal,0,1432,repo,IDN,Indonesia,SGP,Singapore,05/11/2021,04/11/2022,1,supplement,1426,USD,IDR,0,3,3,0,,no
1431,reciprocal,0,1429,swap,SGP,Singapore,IDN,Indonesia,05/11/2021,04/11/2022,1,renew,1427,SGD,SGD,0,9.5,NA,0,,no
1432,reciprocal,0,1430,repo,SGP,Singapore,IDN,Indonesia,05/11/2021,04/11/2022,1,supplement,1428,USD,SGD,0,3,3,0,,no
1433,reciprocal,0,1435,swap,IDN,Indonesia,SGP,Singapore,04/11/2022,03/11/2023,1,renew,1429,IDR,IDR,0,100000,NA,0,,no
1434,reciprocal,0,1436,repo,IDN,Indonesia,SGP,Singapore,04/11/2022,03/11/2023,1,supplement,1430,USD,IDR,0,3,3,0,,no
1435,reciprocal,0,1433,swap,SGP,Singapore,IDN,Indonesia,04/11/2022,03/11/2023,1,renew,1431,SGD,SGD,0,9.5,NA,0,,no
1436,reciprocal,0,1434,repo,SGP,Singapore,IDN,Indonesia,04/11/2022,03/11/2023,1,supplement,1432,USD,SGD,0,3,3,0,,no
1437,reciprocal,0,1439,swap,IDN,Indonesia,SGP,Singapore,03/11/2023,02/11/2024,1,renew,1433,IDR,IDR,0,100000,NA,0,,no
1438,reciprocal,0,1440,repo,IDN,Indonesia,SGP,Singapore,03/11/2023,02/11/2024,1,supplement,1434,USD,IDR,0,3,3,0,,no
1439,reciprocal,0,1437,swap,SGP,Singapore,IDN,Indonesia,03/11/2023,02/11/2024,1,renew,1435,SGD,SGD,0,9.5,NA,0,,no
1440,reciprocal,0,1438,repo,SGP,Singapore,IDN,Indonesia,03/11/2023,02/11/2024,1,supplement,1436,USD,SGD,0,3,3,0,,no
1441,reciprocal,0,1442,swap,KOR,South Korea,IDN,Indonesia,06/03/2017,06/03/2020,1,renew,655,KRW,KRW,0,10700,NA,0,,no
1442,reciprocal,0,1441,swap,IDN,Indonesia,KOR,South Korea,06/03/2017,06/03/2020,1,renew,656,IDR,IDR,0,115000,NA,0,,no
1443,reciprocal,0,1444,swap,KOR,South Korea,IDN,Indonesia,06/03/2020,05/03/2023,1,renew,1441,KRW,KRW,0,10700,NA,0,,no
1444,reciprocal,0,1443,swap,IDN,Indonesia,KOR,South Korea,06/03/2020,05/03/2023,1,renew,1442,IDR,IDR,0,115000,NA,0,,no
1445,reciprocal,0,1446,swap,KOR,South Korea,IDN,Indonesia,06/03/2023,06/03/2026,1,renew,1443,KRW,KRW,0,10700,NA,0,,no
1446,reciprocal,0,1445,swap,IDN,Indonesia,KOR,South Korea,06/03/2023,06/03/2026,1,renew,1444,IDR,IDR,0,115000,NA,0,,no
1447,reciprocal,0,1448,swap,JPN,Japan,CHN,China,25/10/2021,25/10/2024,1,renew,983,JPY,JPY,0,3400,NA,0,,no
1448,reciprocal,0,1447,swap,CHN,China,JPN,Japan,25/10/2021,25/10/2024,1,renew,984,CNY,CNY,0,200,NA,0,,no
1449,reciprocal,0,1450,swap,JPN,Japan,MYS,Malaysia,18/09/2020,18/09/2023,1,renew,952,USD,JPY,0,3,3,0,,no
1450,reciprocal,0,1449,swap,MYS,Malaysia,JPN,Japan,18/09/2020,18/09/2023,1,renew,954,USD,MYR,0,3,3,0,,no
1451,reciprocal,0,1452,swap,JPN,Japan,MYS,Malaysia,18/09/2023,18/09/2026,1,renew,1449,USD,JPY,0,3,3,0,,no
1452,reciprocal,0,1451,swap,MYS,Malaysia,JPN,Japan,18/09/2023,18/09/2026,1,renew,1450,USD,MYR,0,3,3,0,,no
1453,reciprocal,0,1454,swap,JPN,Japan,PHL,Philippines,06/10/2017,06/10/2020,1,renew,888,USD,JPY,0,12,12,0,,no
1454,reciprocal,0,1453,swap,PHL,Philippines,JPN,Japan,06/10/2017,06/10/2020,1,renew,889,USD,PHP,0,0.5,0.5,0,,no
1455,reciprocal,0,1456,swap,JPN,Japan,PHL,Philippines,01/01/2022,01/01/2025,1,reactivate,1453,USD/JPY,JPY,0,12,12,0,,no
1456,reciprocal,0,1455,swap,PHL,Philippines,JPN,Japan,01/01/2022,01/01/2025,1,reactivate,1454,USD,PHP,0,0.5,0.5,0,,no
1457,reciprocal,0,1458,swap,JPN,Japan,SGP,Singapore,29/11/2019,29/11/2022,1,supplement,944,JPY,JPY,0,1100,NA,0,,no
1458,reciprocal,0,1457,swap,SGP,Singapore,JPN,Japan,29/11/2019,29/11/2022,1,supplement,945,SGD,SGD,0,15,NA,0,,no
1459,reciprocal,0,1460,swap,JPN,Japan,SGP,Singapore,29/11/2022,29/11/2025,1,supplement,1457,JPY,JPY,0,1100,NA,0,,no
1460,reciprocal,0,1459,swap,SGP,Singapore,JPN,Japan,29/11/2022,29/11/2025,1,supplement,1458,SGD,SGD,0,15,NA,0,,no
1461,reciprocal,0,1462,swap,JPN,Japan,SGP,Singapore,21/05/2018,21/05/2021,1,renew,917,USD/JPY,JPY,0,3,3,0,CMI_BSA,no
1462,reciprocal,0,1461,swap,SGP,Singapore,JPN,Japan,21/05/2018,21/05/2021,1,renew,918,USD,SGD,0,1,1,0,CMI_BSA,no
1463,reciprocal,0,1464,swap,JPN,Japan,SGP,Singapore,21/05/2021,21/05/2024,1,renew,1461,USD/JPY,JPY,0,3,3,0,CMI_BSA,no
1464,reciprocal,0,1463,swap,SGP,Singapore,JPN,Japan,21/05/2021,21/05/2024,1,renew,1462,USD,SGD,0,1,1,0,CMI_BSA,no
1465,reciprocal,0,1466,swap,JPN,Japan,KOR,South Korea,31/12/2023,31/12/2026,1,NA,250,USD,JPY,0,10,10,0,,no
1466,reciprocal,0,1465,swap,KOR,South Korea,JPN,Japan,31/12/2023,31/12/2026,1,NA,251,USD,KRW,0,10,10,0,,no
1467,reciprocal,0,1315,swap,CHN,China,MYS,Malaysia,12/07/2021,12/07/2026,1,renew,1314,CNY,CNY,0,180,NA,0,,no
1468,reciprocal,0,1314,swap,MYS,Malaysia,CHN,China,12/07/2021,12/07/2026,1,renew,1315,MYR,MYR,0,110,NA,0,,no
1469,reciprocal,0,1076,swap,CHN,China,MNG,Mongolia,31/07/2023,31/07/2026,1,renew,1077,CNY,CNY,0,15,NA,0,,no
1470,reciprocal,0,1471,repo,HKG,Hong Kong,NZL,New Zealand,26/03/1997,31/03/2024,0,NA,,USD,HKD,0,0.25,0.25,0,,yes
1471,reciprocal,0,1470,repo,NZL,New Zealand,HKG,Hong Kong,26/03/1997,31/03/2024,0,NA,,USD,NZD,0,0.25,0.25,0,,yes
1472,unidirectional,0,,swap,EA,EA,POL,Poland,15/12/2022,15/01/2024,1,reactivate,1298,EUR,EUR,0,10,NA,0,,no
1473,reciprocal,0,1474,swap,CHN,China,QAT,Qatar,02/11/2017,02/11/2020,1,renew,892,CNY,CNY,0,35,NA,0,,no
1474,reciprocal,0,1473,swap,QAT,Qatar,CHN,China,02/11/2017,02/11/2020,1,renew,893,QAR,QAR,0,20.8,NA,0,,no
1475,reciprocal,0,1324,swap,CHN,China,RUS,Russian Federation,23/11/2020,23/11/2023,1,renew,1322,CNY,CNY,0,150,NA,0,,no
1476,unidirectional,0,,repo,EA,EA,MKD,North Macedonia,15/12/2022,15/01/2024,1,renew,1410,EUR,EUR,0,0.4,NA,0,EUREP,no
1477,unidirectional,0,,repo,EA,EA,ALB,Albania,29/01/2024,31/01/2025,1,renew,1414,EUR,EUR,0,0.4,NA,0,EUREP,no
1478,reciprocal,0,1479,swap,CHN,China,SGP,Singapore,07/03/2016,07/03/2019,1,renew,639,CNY,CNY,0,300,NA,0,,no
1479,reciprocal,0,1478,swap,SGP,Singapore,CHN,China,07/03/2016,07/03/2019,1,renew,640,SGD,SGD,0,60,NA,0,,no
1480,reciprocal,0,1481,swap,CHN,China,ZAF,South Africa,11/04/2018,11/04/2021,1,renew,911,CNY,CNY,0,30,NA,0,,no
1481,reciprocal,0,1480,swap,ZAF,South Africa,CHN,China,11/04/2018,11/04/2021,1,renew,912,ZAR,ZAR,0,54,NA,0,,no
1482,reciprocal,0,1330,swap,CHN,China,TUR,Turkey,06/06/2022,15/06/2024,1,renew,1285,CNY,CNY,0,35,NA,0,,no
1483,reciprocal,0,1484,swap,CHN,CHina,THA,Thailand,08/01/2021,08/01/2026,1,renew,964,CNY,CNY,0,70,NA,0,,no
1484,reciprocal,0,1483,swap,THA,Thailand,CHN,China,08/01/2021,08/01/2026,1,renew,965,THB,THB,0,370,NA,0,,no
1485,reciprocal,0,1486,swap,JPN,Japan,THA,Thailand,30/03/2023,30/03/2026,1,supplement,1056,JPY,JPY,0,800,NA,0,,no
1486,reciprocal,0,1485,swap,THA,Thailand,JPN,Japan,30/03/2023,30/03/2026,1,supplement,1057,THB,THB,0,240,NA,0,,no
1487,reciprocal,0,1438,swap,JPN,Japan,THA,Thailand,23/07/2021,23/07/2024,1,renew,979,USD/JPY,JPY,0,3,3,0,,yes
1488,reciprocal,0,1437,swap,THA,Thailand,JPN,Japan,23/07/2021,23/07/2024,1,renew,980,USD,THB,0,3,3,0,,yes
1489,unidirectional,0,,swap,CHE,Switzerland,EA,EA,16/01/2009,30/04/2009,1,renew,307,CHF,CHF,0,25,NA,0,,no
1490,unidirectional,0,,swap,CHE,Switzerland,EA,EA,27/04/2009,31/07/2009,1,renew,1489,CHF,CHF,0,25,NA,0,,no
1491,unidirectional,0,,swap,CHE,Switzerland,EA,EA,25/06/2009,31/10/2009,1,renew,1490,CHF,CHF,0,25,NA,0,,no
1492,unidirectional,0,,swap,CHE,Switzerland,EA,EA,24/09/2009,31/01/2010,1,renew,1491,CHF,CHF,0,25,NA,0,,no
1493,unidirectional,0,,swap,GBR,UK,EA,EA,25/08/2011,28/09/2012,1,renew,554,GBP,GBP,0,10,NA,0,,no
1494,unidirectional,0,,swap,GBR,UK,EA,EA,12/09/2012,30/09/2013,1,renew,1493,GBP,GBP,0,10,NA,0,,no
1495,unidirectional,0,,swap,GBR,UK,EA,EA,16/09/2013,30/09/2014,1,renew,1494,GBP,GBP,0,10,NA,0,,no
1496,reciprocal,0,1497,swap,GBR,UK,CHN,China,12/11/2018,12/11/2021,1,renew,925,GBP,GBP,0,40,NA,0,,no
1497,reciprocal,0,1496,swap,CHN,China,GBR,UK,12/11/2018,12/11/2021,1,renew,926,CNY,CNY,0,350,NA,0,,no
1498,reciprocal,0,1499,swap,GBR,UK,CHN,China,12/11/2021,12/11/2026,1,renew,1496,GBP,GBP,0,40,NA,0,,no
1499,reciprocal,0,1498,swap,CHN,China,GBR,UK,12/11/2021,12/11/2026,1,renew,1497,CNY,CNY,0,350,NA,0,,no
1500,reciprocal,0,1504,swap,CAN,Canada,GBR,UK,13/12/2012,01/02/2014,1,renew,586,CAD,CAD,0,NA,NA,1,,no
1501,reciprocal,0,1508,swap,CAN,Canada,JPN,Japan,13/12/2012,01/02/2014,1,renew,587,CAD,CAD,0,NA,NA,1,,no
1502,reciprocal,0,1512,swap,CAN,Canada,EA,EA,13/12/2012,01/02/2014,1,renew,588,CAD,CAD,0,NA,NA,1,,no
1503,reciprocal,0,1516,swap,CAN,Canada,CHE,Switzerland,13/12/2012,01/02/2014,1,renew,590,CAD,CAD,0,NA,NA,1,,no
1504,reciprocal,0,1500,swap,GBR,UK,CAN,Canada,13/12/2012,01/02/2014,1,renew,591,GBP,GBP,0,NA,NA,1,,no
1505,reciprocal,0,1509,swap,GBR,UK,JPN,Japan,13/12/2012,01/02/2014,1,renew,592,GBP,GBP,0,NA,NA,1,,no
1506,reciprocal,0,1513,swap,GBR,UK,EA,EA,13/12/2012,01/02/2014,1,renew,593,GBP,GBP,0,NA,NA,1,,no
1507,reciprocal,0,1517,swap,GBR,UK,CHE,Switzerland,13/12/2012,01/02/2014,1,renew,595,GBP,GBP,0,NA,NA,1,,no
1508,reciprocal,0,1501,swap,JPN,Japan,CAN,Canada,13/12/2012,01/02/2014,1,renew,596,JPY,JPY,0,NA,NA,1,,no
1509,reciprocal,0,1505,swap,JPN,Japan,GBR,UK,13/12/2012,01/02/2014,1,renew,597,JPY,JPY,0,NA,NA,1,,no
1510,reciprocal,0,1514,swap,JPN,Japan,EA,EA,13/12/2012,01/02/2014,1,renew,598,JPY,JPY,0,NA,NA,1,,no
1511,reciprocal,0,1518,swap,JPN,Japan,CHE,Switzerland,13/12/2012,01/02/2014,1,renew,600,JPY,JPY,0,NA,NA,1,,no
1512,reciprocal,0,1502,swap,EA,EA,CAN,Canada,13/12/2012,01/02/2014,1,renew,601,EUR,EUR,0,NA,NA,1,,no
1513,reciprocal,0,1506,swap,EA,EA,GBR,UK,13/12/2012,01/02/2014,1,renew,602,EUR,EUR,0,NA,NA,1,,no
1514,reciprocal,0,1510,swap,EA,EA,JPN,Japan,13/12/2012,01/02/2014,1,renew,603,EUR,EUR,0,NA,NA,1,,no
1515,reciprocal,0,1519,swap,EA,EA,CHE,Switzerland,13/12/2012,01/02/2014,1,renew,605,EUR,EUR,0,NA,NA,1,,no
1516,reciprocal,0,1503,swap,CHE,Switzerland,CAN,Canada,13/12/2012,01/02/2014,1,renew,606,CHF,CHF,0,NA,NA,1,,no
1517,reciprocal,0,1507,swap,CHE,Switzerland,GBR,UK,13/12/2012,01/02/2014,1,renew,607,CHF,CHF,0,NA,NA,1,,no
1518,reciprocal,0,1511,swap,CHE,Switzerland,JPN,Japan,13/12/2012,01/02/2014,1,renew,608,CHF,CHF,0,NA,NA,1,,no
1519,reciprocal,0,1515,swap,CHE,Switzerland,EA,EA,13/12/2012,01/02/2014,1,renew,609,CHF,CHF,0,NA,NA,1,,no
1520,unidirectional,0,,swap,CHE,Switzerland,POL,Poland,16/01/2009,30/04/2009,1,renew,316,CHF,CHF,0,NA,NA,1,,no
1521,unidirectional,0,,swap,CHE,Switzerland,POL,Poland,27/04/2009,31/07/2009,1,renew,1520,CHF,CHF,0,NA,NA,1,,no
1522,unidirectional,0,,swap,CHE,Switzerland,POL,Poland,25/06/2009,31/10/2009,1,renew,1521,CHF,CHF,0,NA,NA,1,,no
1523,unidirectional,0,,swap,CHE,Switzerland,POL,Poland,24/09/2009,31/01/2010,1,renew,1522,CHF,CHF,0,NA,NA,1,,no
1524,unidirectional,0,,swap,CHE,Switzerland,HUN,Hungary,27/04/2009,31/07/2009,1,renew,326,CHF,CHF,0,NA,NA,1,,no
1525,unidirectional,0,,swap,CHE,Switzerland,HUN,Hungary,25/06/2009,31/10/2009,1,renew,1524,CHF,CHF,0,NA,NA,1,,no
1526,unidirectional,0,,swap,CHE,Switzerland,HUN,Hungary,24/09/2009,31/01/2010,1,renew,1525,CHF,CHF,0,NA,NA,1,,no
1527,reciprocal,0,1329,swap,CHE,Switzerland,CHN,China,21/07/2017,21/07/2020,1,renew,883,CHF,CHF,0,21,NA,0,,no
1528,reciprocal,0,1529,swap,CHN,China,CHE,Switzerland,21/07/2020,21/07/2023,1,renew,1329,CNY,CNY,0,150,NA,0,,no
1529,reciprocal,0,1528,swap,CHE,Switzerland,CHN,China,21/07/2020,21/07/2023,1,renew,1527,CHF,CHF,0,20,NA,0,,no
1530,reciprocal,0,1531,swap,KOR,South Korea,CHE,Switzerland,01/03/2021,01/03/2026,1,renew,966,KRW,KRW,0,11200,NA,0,,no
1531,reciprocal,0,1530,swap,CHE,Switzerland,KOR,South Korea,01/03/2021,01/03/2026,1,renew,967,CHF,CHF,0,10,NA,0,,no
1532,unidirectional,0,,repo,EA,EA,HUN,Hungary,29/01/2024,31/01/2025,1,renew,1416,EUR,EUR,0,4,NA,0,EUREP,no
1533,unidirectional,0,,repo,EA,EA,AND,Andorra,29/01/2024,31/01/2025,1,renew,1415,EUR,EUR,0,0.035,NA,0,EUREP,no
1534,unidirectional,0,,repo,EA,EA,MKD,North Macedonia,29/01/2024,31/01/2025,1,renew,1476,EUR,EUR,0,0.4,NA,0,EUREP,no
1535,unidirectional,0,,repo,EA,EA,MNE,Montenegro,29/01/2024,31/01/2025,0,NA,,EUR,EUR,0,0.25,NA,0,EUREP,no
1536,unidirectional,0,,repo,EA,EA,XKK,Kosovo,29/01/2024,31/01/2025,0,NA,,EUR,EUR,0,0.1,NA,0,EUREP,no
1537,unidirectional,0,,repo,EA,EA,SMR,San Marino,07/02/2024,31/01/2025,1,renew,1417,EUR,EUR,0,0.1,0.1,0,EUREP,no
1538,reciprocal,0,1539,swap,EA,EA,CHN,China,27/09/2016,08/10/2019,1,renew,653,EUR,EUR,0,45,NA,0,,no
1539,reciprocal,0,1538,swap,CHN,China,EA,EA,27/09/2016,08/10/2019,1,renew,654,CNY,CNY,0,350,NA,0,,no
1540,reciprocal,0,1541,swap,EA,EA,CHN,China,08/10/2019,08/10/2022,1,renew,1538,EUR,EUR,0,45,NA,0,,no
1541,reciprocal,0,1540,swap,CHN,China,EA,EA,08/10/2019,08/10/2022,1,renew,1539,CNY,CNY,0,350,NA,0,,no
1542,reciprocal,0,1543,swap,EA,EA,CHN,China,10/10/2022,10/10/2025,1,renew,1540,EUR,EUR,0,45,NA,0,,no
1543,reciprocal,0,1542,swap,CHN,China,EA,EA,10/10/2022,10/10/2025,1,renew,1541,CNY,CNY,0,350,NA,0,,no
1544,reciprocal,0,1545,swap,KOR,South Korea,CHN,China,11/10/2014,11/10/2017,1,renew,580,KRW,KRW,0,64000,NA,0,,no
1545,reciprocal,0,1544,swap,CHN,China,KOR,South Korea,11/10/2014,11/10/2017,1,renew,581,CNY,CNY,0,360,NA,0,,no
1546,reciprocal,0,1547,swap,KOR,South Korea,CHN,China,11/10/2017,11/10/2020,1,renew,1544,KRW,KRW,1,64000,NA,0,,no
1547,reciprocal,0,1546,swap,CHN,China,KOR,South Korea,11/10/2017,11/10/2020,1,renew,1545,CNY,CNY,1,360,NA,0,,no
1548,reciprocal,0,1549,swap,KOR,South Korea,MYS,Malaysia,25/01/2017,25/01/2020,1,reactivate,659,KRW,KRW,0,5000,NA,0,,no
1549,reciprocal,0,1548,swap,MYS,Malaysia,KOR,South Korea,25/01/2017,25/01/2020,1,reactivate,660,MYR,MYR,0,15,NA,0,,no
1550,reciprocal,0,1551,swap,KOR,South Korea,MYS,Malaysia,03/02/2020,03/02/2023,1,reactivate,1548,KRW,KRW,0,5000,NA,0,,no
1551,reciprocal,0,1550,swap,MYS,Malaysia,KOR,South Korea,03/02/2020,03/02/2023,1,reactivate,1549,MYR,MYR,0,15,NA,0,,no
1552,reciprocal,0,1553,swap,KOR,South Korea,PHL,Philippines,31/03/2009,24/03/2010,1,renew,244,USD,KRW,0,2,2,0,CMI_BSA,yes
1553,reciprocal,0,1552,swap,PHL,Philippines,KOR,South Korea,31/03/2009,24/03/2010,1,renew,245,USD,PHP,0,2,2,0,CMI_BSA,yes
1554,unidirectional,0,,repo,USA,USA,CHL,Chile,03/06/2020,31/12/9999,0,NA,,USD,USD,0,,,0,FIMA,no
1555,unidirectional,0,,repo,USA,USA,COL,Colombia,06/04/2020,31/12/9999,0,NA,,USD,USD,0,,,0,FIMA,no
1556,unidirectional,0,,repo,USA,USA,GHA,Ghana,15/05/2020,31/12/9999,0,NA,,USD,USD,0,1,1,0,FIMA,no
1557,unidirectional,0,,repo,USA,USA,IDN,Indonesia,07/04/2020,31/12/9999,0,NA,,USD,USD,0,60,60,0,FIMA,no
1558,unidirectional,0,,repo,USA,USA,LKA,Sri Lanka,24/06/2020,31/12/9999,0,NA,,USD,USD,0,1,1,0,FIMA,no
1559,unidirectional,0,,repo,USA,USA,HKG,Hong Kong,22/04/2020,31/12/9999,0,NA,,USD,USD,0,10,10,0,FIMA,no
1560,unidirectional,0,,repo,USA,USA,SWE,Sweden,20/12/2021,31/12/9999,1,NA,,USD,USD,0,,,0,FIMA,no
1561,unidirectional,0,,repo,USA,USA,KOR,South Korea,23/12/2021,31/12/9999,1,NA,,USD,USD,0,60,60,0,FIMA,no
